user_id,sum
329812,0
781967,120000
615255,0
501139,0
665810,0
189497,150000
632994,0
316600,250000
836602,82200
714671,260000
546818,150000
532187,0
366274,0
735092,0
735275,0
546752,280000
607304,250000
524630,0
517057,282000
623197,280000
826531,0
826757,0
384842,480000
513217,0
822355,0
616082,351000
793634,0
536941,0
684786,682500
529929,1946000
622785,250000
355562,570000
601661,449000
600606,0
528605,250000
785430,0
513470,300000
716476,0
527446,0
769813,150000
590238,250000
796687,0
337068,79500
765198,0
543476,255000
636919,0
610038,200000
705635,250000
731081,0
574402,831000
849534,0
838930,0
547048,265000
761147,0
744293,0
559807,367000
809554,0
418030,300000
550837,250000
766388,520000
549096,150000
715808,281000
800926,96300
838121,150000
499751,344000
782275,0
379982,0
661428,225000
97239,550000
714357,0
506289,300000
695470,0
827147,0
709502,0
512783,660000
780780,308800
759157,0
394079,270000
561229,70000
112768,0
711632,200000
590163,0
716924,300000
502019,300000
533328,0
404891,1200000
614459,300000
708663,0
625200,250000
777606,350000
751162,200000
667063,0
248801,264000
104957,249000
648138,300000
509502,290000
753925,165500
748839,0
815912,0
712840,225000
569537,0
135534,200000
571010,0
634333,0
243789,300000
747891,0
395686,750000
675616,217000
519402,300000
267635,250000
611103,109000
811486,75000
15479,101500
456649,0
361007,350000
822540,0
625277,200000
670880,0
593854,227300
502931,0
796701,620000
727715,200000
499747,290000
654567,0
793770,300000
67962,7721500
79860,1140000
198931,75000
159022,250000
723672,0
38152,550000
474989,350000
515055,220000
618987,200000
843932,0
709560,0
582239,0
476525,400000
503000,0
441888,150000
790316,0
844644,507700
282427,0
727878,200000
497578,100000
655456,0
571788,274000
803445,0
715743,0
383465,0
809882,0
767862,0
648280,250000
467208,0
165233,2090000
677973,250000
496176,300000
830372,0
639677,0
199913,0
631339,235000
201948,0
592967,250000
401211,233000
774695,5000000
193416,1014000
535997,250000
661363,250000
56084,9499100
723745,0
366283,200000
788019,0
266667,0
385962,200000
735395,0
427724,100000
479734,200000
511160,150000
781368,0
677468,200000
516461,213000
384494,57000
747302,0
749376,0
645592,0
768442,200000
748659,500000
833072,0
811359,0
505855,250000
415675,0
511276,300000
269782,590000
634779,0
630307,0
758507,1315100
638539,0
716899,0
713554,300000
74273,360000
637827,250000
777126,613500
607478,300000
161768,100000
766178,0
602321,270000
775048,0
450231,0
492876,0
669821,220000
79810,700000
636099,112000
575584,518000
424738,0
269983,300000
625118,400000
768197,0
106226,700000
475325,677000
677508,250000
119571,200000
481141,800000
383510,105000
767454,0
516242,0
81422,1908000
599055,400000
336895,217000
840769,0
790271,0
460865,200000
499427,0
123161,0
812521,0
358907,371200
554281,1077800
51444,300000
548884,117000
500707,915000
737431,0
135257,300000
788082,0
508521,510000
837822,0
251198,402000
245401,1066500
577017,300000
561849,150000
548532,0
432535,70000
684554,0
225093,0
427847,300000
470895,0
340459,170000
712790,300000
787627,70000
516244,250000
820293,70000
726375,0
511357,820000
318070,150000
670911,947500
349900,694000
670094,250000
439615,238000
648373,470000
621187,150000
551706,250000
733760,0
470147,1350000
623524,0
652797,300000
723053,0
777483,0
414588,400000
742958,0
71091,150000
561603,0
755862,200000
749757,0
92057,0
723879,0
763696,0
516399,150000
589385,0
534372,320000
793907,500000
174837,200000
76660,0
556723,340000
657254,237000
549964,250000
787095,0
754166,200000
786727,0
727634,242000
579220,250000
725832,150000
504511,300000
184348,0
488785,148500
786378,0
575991,0
318353,0
792682,112000
647464,217000
718173,305000
337540,1081000
824622,230700
741192,0
840435,43500
723606,200000
585563,0
610275,287000
712787,0
179915,297000
798694,0
584274,0
386590,200000
597397,0
819871,25000
767456,0
527321,100000
573362,0
719922,0
716495,0
547255,290000
95380,0
795886,1000000
734366,0
779893,0
719788,0
127755,0
15786,177600
805671,167500
621825,250000
481913,125000
771752,0
510934,200000
785415,0
184840,700000
227678,0
546772,100000
203183,100000
655305,290000
517583,0
556472,850000
591404,300000
418663,1150000
63403,0
540310,650000
684094,238000
524998,250000
780187,129000
552410,0
845068,0
760347,0
679993,0
178977,500000
314865,250000
786297,0
761404,0
550697,0
504862,268000
686039,150000
574414,250000
539385,200000
758953,0
87903,0
504748,0
820000,60000
653676,0
698396,0
662034,420000
561492,7796000
726110,0
533798,0
520251,750000
630918,0
186095,0
741650,0
16756,400000
836561,0
540493,250000
508498,0
728718,0
558624,295000
676270,500000
490344,0
355230,470000
707361,0
486113,0
837826,131000
777293,0
81296,0
599438,0
393258,0
650583,300000
91782,384000
52350,1004000
664410,0
534475,0
708501,0
771664,0
781810,76300
438248,150000
357165,250000
661186,150000
722603,0
782033,340000
641178,0
789329,0
747105,0
607923,300000
552952,0
316190,0
482288,150000
539829,0
57452,0
750048,0
635211,500000
515738,500000
640573,300000
191162,0
789218,280000
483708,150000
296784,1221000
573804,0
410834,800000
810157,249900
676405,0
613200,120000
596544,300000
836042,0
766365,0
644178,200000
606302,0
760745,0
210681,350000
114776,630000
526054,250000
647792,445000
496804,190000
699795,239000
774804,0
716368,56000
452384,200000
474290,0
801362,0
747601,500000
480235,100000
609303,500000
493739,0
774216,0
50037,200000
356336,0
772690,200000
670627,0
506316,297000
788367,0
560260,250000
696489,150000
422335,2156000
532767,150000
649642,270000
44315,400000
243331,0
337117,0
844064,0
454901,70000
824238,200000
358639,0
82431,550000
332965,0
773715,0
788427,0
584520,0
826063,0
784958,0
383147,0
651820,300000
532689,239000
793236,484000
616772,1150000
592341,250000
458563,0
634804,0
786519,0
321890,0
503740,200000
666051,450000
638755,0
694530,300000
589929,0
563950,278000
225125,200000
722026,0
413809,200000
822616,0
234198,200000
586453,0
813460,77500
419357,0
776115,0
649420,0
3587,467000
517048,250000
793795,0
592099,250000
684033,0
776244,200000
128033,250000
1445,70000
746302,150000
818328,0
604054,939500
76063,0
87362,500000
703385,0
696420,0
634207,0
614909,605000
212745,240000
607358,0
391052,800000
157447,0
539880,0
536058,350000
556537,150000
681733,376000
645393,0
718924,0
658629,950000
432767,0
747933,0
155553,142000
803194,0
554420,0
826352,0
619549,265000
100176,494000
724141,5000
578293,0
151441,1150000
789234,0
749619,0
64377,0
218856,150000
756797,0
425219,850000
629572,250000
531344,250000
791190,0
637181,450000
710416,0
200703,0
590315,250000
481171,48700
720255,0
591037,0
74747,0
585996,0
103256,0
599004,250000
213987,965000
662374,0
638136,0
753021,0
722659,997000
658361,192000
608576,350000
80769,300000
772698,100000
600591,200000
349511,1250000
222024,130000
741410,200000
633778,300000
617397,100000
577586,0
583405,0
59368,400000
594570,250000
327585,0
579980,0
829886,2900
114933,335000
556728,0
785957,0
79516,343000
262428,100000
780942,0
786011,65300
835546,0
822269,0
803872,0
230724,111500
312737,0
66595,300000
191402,297900
648189,135000
118443,200000
800044,112500
800189,0
617545,300000
775523,0
506436,300000
74578,170000
644584,250000
528234,249000
511790,300000
262615,3764000
606412,300000
713849,268000
634746,0
359678,70000
452142,245000
556470,0
403065,1135000
760272,0
236839,150000
843031,0
678965,150000
511716,0
252910,0
774646,250000
532743,550000
193922,0
354515,7909000
159094,200000
566444,300000
384666,197300
221443,0
689068,0
376253,1116400
514430,250000
376038,1100000
215369,150000
738554,0
213930,0
685870,0
727189,0
667522,250000
475880,0
687039,0
615177,300000
463364,100000
535469,0
612652,220000
140534,545800
524830,0
649862,35000
752527,200000
550675,0
193068,0
66179,0
783353,0
627289,0
743523,300000
754099,9200
645185,0
700916,0
571804,0
575046,0
226934,0
647802,0
368635,42000
536769,0
810053,100000
690593,150000
218654,650000
818072,0
847415,0
798071,0
847443,0
743837,0
683215,0
589575,1280000
812342,0
220529,0
644190,45500
756191,104800
127740,150000
557570,250000
370923,0
502941,0
807558,0
116616,500000
754850,0
422179,400000
348357,150000
513504,270000
413420,270000
602285,235000
682764,162000
474831,1400000
595540,200000
776458,200000
416834,0
230915,0
789139,150000
558909,0
764742,200000
229475,400000
569734,0
788276,0
699764,300000
782349,408000
554118,200000
717789,200000
818723,0
817233,0
257857,0
215987,400000
832336,150000
817774,0
637701,250000
721028,88000
385678,492500
730818,0
502302,0
842127,150000
737990,0
506010,0
706283,0
548321,262900
796930,0
671474,0
479052,200000
618764,0
508687,270000
778757,200000
41368,550000
793509,0
816949,0
708297,150000
478747,0
555233,147000
783809,400000
572293,111000
417581,2050000
685922,0
496952,300000
680521,587000
682471,0
567170,300000
689020,0
428264,0
372772,350000
702319,200000
757383,0
799037,130000
631465,200000
774760,70000
557987,0
354308,0
540748,145000
388926,0
150558,420000
524468,250000
599876,0
555612,0
696622,0
327604,250000
399922,0
771527,0
362580,0
647831,430000
832022,0
785357,250000
677115,0
717009,0
802523,229000
218836,0
709258,300000
185864,400000
528141,100000
811433,0
688307,0
758577,0
701394,0
353147,800000
508845,250000
775072,0
499871,200000
840489,150000
241532,400000
741446,200000
737275,0
598298,250000
408570,1493500
391931,84000
407287,0
667602,0
819853,0
661073,75000
179335,0
798085,0
816860,150000
667476,0
622631,0
823972,0
618916,360000
586564,0
69340,1403500
411752,300000
512065,0
789378,96000
496523,0
647324,0
519594,0
42418,250000
649024,200000
542334,250000
751533,200000
703644,300000
508534,0
579844,0
518271,800000
733144,0
587067,250000
318318,200000
380764,0
592964,300000
651916,0
234331,96600
223212,335500
707104,257000
199655,0
490831,200000
242063,200000
519745,0
746492,200000
474984,0
538132,0
710212,0
788724,0
717382,0
603301,0
819972,60000
504298,0
40753,120000
58055,0
817291,0
808305,0
758635,0
601308,870000
754776,0
751131,0
762594,0
780098,150000
610971,300000
552695,249000
811016,876000
493061,0
599841,300000
754534,215000
610301,250000
555036,220000
732433,254000
721688,298000
779553,0
619932,0
561798,250000
750830,0
636276,500000
698674,249000
469553,3281300
585525,250000
36344,1525300
556138,0
118672,0
701055,285000
836020,0
595213,0
598464,15000
782498,0
522764,0
530411,300000
659146,300000
55038,0
523255,150000
530360,150000
443839,0
551816,0
802998,75400
845309,0
740761,550000
786439,500000
653762,300000
716797,498000
261714,580000
598994,300000
837969,0
740436,200000
723708,0
516911,400000
475379,300000
444090,130000
194372,607000
19762,1877000
819569,0
441422,200000
439413,300000
407843,227000
751031,0
432149,300000
715653,0
217143,237500
613800,0
597709,665000
650004,0
516450,0
558143,0
720827,0
767191,0
519298,0
647395,0
602947,0
5383,250000
666591,0
539735,250000
698360,0
768088,0
244023,854200
547729,0
809097,107500
454514,250000
502473,48000
373662,1836000
585227,0
551994,0
479423,943500
740746,0
560105,150000
696795,0
536057,1292000
803380,0
550945,250000
653751,250000
488898,149000
194017,151500
599582,250000
826046,0
463708,449000
667086,262000
619885,0
61275,150000
797325,0
679391,300000
103499,0
102302,0
779031,0
590434,0
569601,0
658223,300000
601014,245000
784635,0
642570,420000
728612,200000
192314,450000
475319,0
482991,550000
508769,0
446083,400000
677369,0
619133,300000
808818,0
751354,0
611627,0
701658,0
726493,0
494962,0
500955,350000
664297,275000
745645,0
556213,0
614569,800000
817371,70000
529325,1870000
502456,2145000
678695,0
229954,300000
516434,300000
637372,0
559636,0
486301,0
163892,150000
670162,299000
187921,300000
547367,0
834077,0
508137,297000
557961,390000
704348,0
51638,0
603233,150000
774361,0
551058,0
547766,267000
782545,0
660978,280000
788444,0
520175,250000
680447,255000
761615,30000
744155,0
523694,300000
255181,676000
480533,300000
788353,0
786677,200000
495087,0
501528,0
183333,250000
773377,0
823729,0
667648,150000
113686,435000
267938,1401500
593889,250000
94990,0
812789,0
785689,301000
663501,150000
503058,0
551947,250000
821478,0
718040,200000
344335,195500
831358,0
666931,0
454525,594000
579972,500000
238101,0
824077,0
501616,200000
562872,250000
671873,0
621486,0
420318,300000
786294,0
602784,250000
718552,0
452757,400000
554886,150000
792237,212000
810642,0
517483,0
755070,0
614567,250000
478972,0
781296,0
777720,500000
634156,0
379651,237000
586489,249000
827434,0
791968,0
662556,0
555123,150000
824001,0
722488,0
661125,0
378453,253500
594983,300000
785798,500000
684543,287000
87947,0
683395,150000
839165,25000
728641,0
621734,0
395046,0
502317,300000
637925,0
692331,0
672650,250000
449649,0
671383,150000
790685,0
781897,267600
602381,0
812634,147000
670060,0
357384,150000
172508,200000
778376,0
647093,0
538304,0
210353,432600
680241,150000
416353,520000
731454,0
677696,0
675472,0
374785,300000
69777,400000
747749,0
743390,0
530655,215000
655765,0
68474,107000
147715,550000
361798,800000
328588,0
389277,300000
333648,2016000
588860,300000
476637,550000
698810,0
496055,261000
647590,1459800
73732,1750000
17117,0
380887,0
810820,0
749096,0
584875,300000
555083,150000
71838,137700
476800,0
708171,0
502609,945000
676972,0
785501,0
121276,180000
714863,250000
89220,150000
209114,1107600
764683,100000
832331,108000
78542,1115000
716777,0
608137,250000
670356,250000
414989,1318900
364089,80400
795612,70000
375978,0
538270,300000
776698,200000
347927,250000
581268,0
614663,230200
667542,0
768283,335000
556069,120200
641725,400000
554800,247000
590868,0
756128,150000
778745,0
594324,237000
793329,0
394038,1980000
207763,250000
577979,300000
756694,0
771207,200000
58360,1731400
780155,101600
677136,270000
578049,0
802216,0
660489,0
116743,0
680665,150000
532655,440000
514630,300000
770026,0
684877,150000
526972,200000
750504,150000
591223,229000
637381,300000
567542,276000
745468,0
23537,0
632795,0
484638,0
496225,0
590751,0
823980,0
781577,0
656129,0
331710,450000
760261,0
597259,251000
433392,360000
598988,0
782441,0
363772,1695000
478283,300000
651715,250000
200296,0
33872,150000
600261,0
495749,0
781694,33000
434323,99500
766466,0
792135,575000
786517,171000
214457,400000
582326,0
544502,0
343517,663000
485936,0
710713,150000
549325,150000
843495,200000
612231,0
719141,0
639567,400000
203600,87800
678739,275000
336786,0
625212,0
51037,200000
498572,300000
634665,267000
757134,0
561944,249000
785938,475000
748875,270000
518298,0
248966,0
736365,400000
569676,0
659916,0
790277,0
333525,0
728111,0
129863,150000
697801,150000
497176,150000
213684,2914000
806209,55000
673271,150000
58134,0
516699,0
574733,300000
793648,500000
788360,0
772605,105000
700675,0
512905,300000
830980,0
713625,0
636446,250000
579523,500000
739638,0
394598,445000
570037,0
636305,0
331303,0
783443,0
753619,67000
594902,0
350113,745000
760077,1383500
319965,280000
601105,250000
653684,250000
234779,0
714721,150000
495316,65000
746992,0
287603,78000
119002,0
215606,400000
740890,0
100707,0
227205,0
679470,294000
323685,250000
109917,500000
713217,0
506511,200000
813913,0
534294,250000
95733,0
581963,0
327359,150000
499881,200000
268112,425400
613056,298000
498303,400000
202878,0
612708,0
95718,200000
452540,302500
718771,0
609578,0
573868,800000
507654,0
435426,0
54931,0
420303,0
267423,300000
548061,250000
241398,250000
691601,0
373332,0
367504,900000
7049,180000
502186,190000
674369,0
783470,0
509557,300000
290821,230000
542640,250000
614247,0
647990,0
721969,212100
649994,0
613234,0
54682,0
344635,200000
552662,0
738587,0
153867,100000
676606,0
514909,249000
87968,200000
675650,557600
781075,500000
697675,297000
578615,194400
587191,150000
817759,0
171155,250000
793835,0
599531,0
612127,0
347594,650000
586333,294000
759386,0
783005,0
721281,250000
734099,0
160620,250000
549508,471000
728975,0
559450,150000
175567,900000
203296,6000
428841,200000
510229,300000
541197,0
143575,200000
848694,0
373613,0
721865,0
514217,0
588161,249000
598850,0
234680,0
455264,472000
536063,192000
356953,0
331575,650000
814110,0
826307,0
780494,0
386019,906000
748403,0
358765,0
599543,0
533656,0
540744,0
527429,0
757109,0
545740,0
794622,200000
387853,70000
672930,0
505512,250000
736408,0
667119,150000
161516,150000
444312,150000
245474,285000
700957,0
350034,0
686545,0
595058,0
336457,1635800
569450,150000
213300,3950000
553993,250000
631758,200000
513831,300000
527688,250000
663520,0
208467,400000
753065,150000
371371,1200000
125585,0
687877,0
674607,0
2723,5330500
848760,0
51903,0
753835,200000
189054,485000
549198,105000
538608,0
679779,0
829113,0
708786,0
752485,0
623025,218000
629351,250000
765398,150000
622859,150000
612335,0
55701,200000
511580,0
827812,280000
828710,0
744691,0
224655,0
750130,0
758534,200000
724372,300000
566499,0
380318,500000
495319,280000
612538,0
528096,0
815992,70000
779783,0
636334,0
596900,200000
541899,250000
581823,268000
547981,1714000
86335,250000
310445,265000
807618,0
579200,300000
325609,400000
693218,0
749280,400000
660354,250000
592970,250000
743785,200000
709625,0
621453,250000
67376,0
769860,150000
630943,230000
53660,1005500
353855,0
588100,250000
832431,0
324612,0
634843,270000
551732,280000
723237,0
628820,280000
771121,0
821824,0
209582,140000
781275,0
817044,0
582699,249000
628841,250000
407501,300000
214370,0
730894,0
783145,193000
125438,445600
395832,0
599197,300000
731555,0
544453,275000
481518,0
586154,500000
792224,0
251065,0
60101,70000
697406,0
151281,150000
352514,250000
758322,200000
224047,400000
230570,0
784748,0
529131,0
50395,100000
449066,200000
633970,0
555387,150000
88470,0
53406,0
728536,0
822866,0
176285,947000
429445,0
754081,0
733952,0
408555,0
644218,300000
571823,150000
563238,300000
509119,2550000
750100,0
645790,0
553172,400000
506414,300000
548275,150000
517121,250000
606552,1850000
61113,0
323995,88500
815883,0
538754,200000
805862,450000
571794,0
574288,200000
538611,250000
713856,0
424529,0
119257,700000
26688,362200
676230,0
172945,1406000
22631,0
84181,200000
656786,0
56636,100000
728943,200000
610465,0
837498,0
667819,150000
735120,200000
790347,0
605676,0
757543,150000
634224,0
758754,200000
665520,385200
797752,358000
776175,150000
592040,0
784558,267000
554532,250000
775175,0
543540,0
573251,300000
637292,300000
780379,0
660420,0
826705,0
648529,260000
441437,794300
623130,300000
506278,450000
805679,0
780691,328500
236954,0
98651,0
100645,700000
237878,0
752468,200000
731357,0
775966,400000
561723,1150000
395088,450000
497718,118000
550012,568000
764290,0
31602,1403700
502579,0
113752,200000
596302,150000
565466,250000
775881,0
246841,150000
78700,1931300
760478,0
430388,255000
363840,445000
364812,0
789467,0
687992,0
385008,0
435543,0
560031,0
643711,380000
535835,0
758456,100000
381309,300000
320639,400000
635653,1495000
65350,0
767567,0
567153,0
683806,150000
249641,0
782539,0
714300,200000
525045,750000
749974,0
599323,270000
559104,0
119980,400000
797243,207700
394461,600000
509823,0
462846,0
595949,0
382194,150000
185871,300000
705540,300000
773755,200200
621509,0
480644,0
258866,29800
601434,250000
636973,0
817519,299000
764761,202000
496669,200000
834074,0
552655,250000
753753,500000
152567,780000
568168,0
557221,229000
777434,200000
749319,0
594281,300000
757026,0
841778,0
625518,300000
843880,0
530003,150000
667682,0
773217,100000
793881,102500
82002,0
667743,150000
126878,0
248295,70000
660385,519000
145095,400000
413957,1100000
389036,575000
814819,70000
503615,0
707590,0
805724,0
720513,0
794199,0
549024,603800
229094,0
529633,250000
192317,200000
600063,250000
540287,0
491701,175000
833522,0
245375,840000
580391,550000
832304,200000
712622,150000
539006,0
199116,250000
54378,150000
328928,250000
695525,0
648545,0
53051,480000
769491,0
473187,3762500
843524,0
419914,250000
706385,19200
778263,282500
634498,450000
651113,0
435248,1646000
407587,210000
573998,0
676327,250000
573878,0
762651,200000
772861,0
547116,250000
252643,0
550000,0
754093,150000
769125,0
626166,0
605723,0
505282,0
609926,500000
837868,0
586357,0
374796,150000
509568,337000
317823,1997000
774178,150000
780057,0
442722,0
97877,400000
441324,635000
619659,250000
786714,278000
679180,250000
558528,318300
725651,50000
597499,0
772973,491200
539048,150000
722346,0
637818,0
597059,0
747348,200000
318502,0
557354,300000
50060,0
634900,0
566517,0
509763,300000
445385,0
698648,0
560275,240000
713206,150000
566789,0
783834,0
232208,0
620378,300000
353597,0
550292,229000
713078,0
774409,0
534596,0
471146,3690000
597932,150000
728094,0
681749,270000
640749,0
555093,450000
326581,2197000
631404,0
351042,70000
320636,300000
228141,170000
264176,0
353887,0
493794,247000
574821,293000
77921,0
772092,134400
399495,300000
617194,200000
127827,185000
609644,300000
597794,260000
354486,1417000
349623,190000
636576,6100000
821582,0
771657,100000
354390,200000
509791,300000
501793,200000
463779,100000
778684,0
601176,0
473487,1343000
664561,0
477503,300000
829727,141400
790113,0
575371,150000
807554,137500
481109,250000
566874,0
658219,0
204376,150000
786512,70000
776733,0
522712,0
742060,0
738295,0
817250,0
771861,0
80260,1931500
570755,229000
240855,600000
188205,0
3684,0
226419,280000
653689,300000
804016,0
809252,0
595820,0
570340,150000
105909,590000
499363,0
267409,70000
460218,0
453245,100000
784211,0
685032,0
332417,116000
541111,0
605054,550000
713063,0
834874,0
357877,639000
780279,0
702463,150000
639846,250000
641842,0
525026,229000
725782,250000
683547,0
713737,0
841417,0
669070,0
713314,200000
546579,0
778658,0
819463,157500
606449,0
260565,150000
617929,250000
814214,0
451005,760000
611912,0
469741,170000
372852,0
634379,0
209228,222500
266876,0
731677,150000
515039,0
760826,200000
578072,0
632587,300000
572484,250000
756242,0
801426,600000
514904,150000
225958,500000
615554,270000
847779,0
670187,200000
587082,473000
455751,700000
730921,0
400379,0
672033,1000000
728104,2393000
768022,60000
364974,0
817286,0
511299,300000
794352,694000
707487,0
314527,209000
516010,250000
789610,0
689434,300000
670539,250000
512430,0
162555,100000
525900,120000
551858,250000
774797,0
396589,150000
758548,0
231084,0
538489,450000
412805,0
540842,0
598315,400000
686108,150000
760787,0
632201,150000
504779,300000
405937,0
538917,0
522702,370000
614134,348000
724465,0
576620,850000
596290,0
188885,250000
651650,300000
406302,300000
822988,0
664501,250000
243607,300000
834362,0
665634,150000
622577,0
800681,0
829139,0
651131,500000
544760,433000
746786,165000
509599,100000
687319,150000
490568,670000
834275,0
794453,30000
213220,300000
59535,200000
687311,294000
365391,200000
711299,0
509500,0
796885,200000
594189,300000
411765,200000
667776,0
735264,200000
761594,212000
364531,250000
782967,305000
839385,0
754258,0
682969,50000
267048,200000
745346,200000
566569,0
647783,0
331931,649500
666854,484000
380037,125000
269968,0
438455,0
405135,1001000
605590,300000
255425,300000
513859,150000
525663,2964000
750127,150000
240460,0
532026,1000000
739838,0
478410,150000
781405,0
33127,150000
717838,210600
747739,200000
198167,0
25657,0
431568,200000
718331,280000
574198,200000
639634,280000
605810,285000
328003,0
101177,0
74730,0
248042,250000
221911,150000
726739,250000
649946,0
360840,200000
188887,912000
813804,0
725962,400000
831314,0
493905,150000
62640,0
777117,70000
266739,0
777148,0
833862,584200
776311,297500
669043,400000
788528,0
498911,150000
609572,0
766620,0
217973,172500
332195,550000
97687,200000
559801,260000
788765,0
768506,0
534222,0
498026,0
634229,250000
617813,213000
402528,0
833025,0
650490,250000
221226,250000
662873,150000
657319,370000
568362,0
741648,0
791416,0
543489,280000
829559,0
665715,250000
678707,0
681801,150000
827430,0
604960,248000
676554,217000
550391,0
444441,0
522258,250000
678993,0
362079,1254000
532391,0
295270,2938100
519921,0
596413,0
719167,300000
200988,200000
709674,91300
313401,0
195683,200000
700749,0
351985,3294900
832616,0
253168,0
698898,0
620319,286000
341171,792800
771022,492000
283125,0
464597,250000
818890,0
815187,200000
522686,300000
356007,200000
559765,0
683665,0
537179,0
497650,200000
626378,287000
392560,2700000
709505,0
550834,0
771475,0
782284,0
563764,0
284827,150000
766475,0
635382,250000
540459,200000
554084,500000
502130,150000
373340,0
271836,250000
8697,0
727393,200000
752941,70000
771909,150000
222467,0
660504,0
788666,0
598056,220000
357370,1550000
40399,0
822197,0
513716,0
599487,200000
513439,250000
779533,200000
778248,0
584555,215000
849184,0
67887,200000
542716,0
333133,250000
822446,0
97291,0
643568,0
475781,0
631903,300000
740841,200000
477873,200000
572736,4367000
728032,200000
834654,0
628027,700000
554919,250000
222040,85000
497761,200000
701431,0
316870,250000
812527,0
573137,650000
716821,150000
829791,0
812556,0
673446,408000
86018,200000
467465,250000
687183,150000
847133,0
200341,350000
518751,215000
482625,0
832765,0
574769,0
325014,312000
729363,0
755482,0
539942,200000
587218,150000
653720,150000
534091,250000
775883,0
74567,150000
595573,0
841186,0
797239,400000
745241,250000
646485,0
434284,0
819017,0
778338,298000
503048,90000
644778,250000
252954,0
822919,323200
423993,870000
364535,550000
700071,0
342102,0
234094,0
493540,4909600
719289,0
670723,194000
273067,150000
734263,0
61913,0
553903,0
315050,2406500
615803,260000
481730,0
666994,150000
663694,0
451114,250000
814921,0
818757,70000
378116,284000
605846,112000
621491,250000
733581,0
127070,180000
676540,300000
666826,0
720083,0
563928,150000
422591,0
772103,0
700939,200000
622148,250000
684437,150000
414298,300000
647999,300000
557492,270000
371886,800000
689422,150000
837972,67000
746194,0
759374,0
323600,250000
779744,85000
654463,0
587043,249000
654206,150000
635378,250000
722751,175500
544202,550000
419760,1446000
818546,150000
535537,250000
567924,0
498449,250000
541480,400000
534321,302000
701182,0
666166,275000
235993,369500
595012,0
731516,0
663301,0
653535,650000
776194,200000
701508,0
762908,0
777510,0
661212,300000
500598,0
830403,0
539306,277000
802678,0
377583,139000
598623,300000
818661,0
58400,0
16687,1376000
750155,0
383169,1600000
612424,10000
63884,0
781243,0
804952,0
649944,0
32311,200000
678173,250000
548965,250000
16997,1550000
314190,165000
213614,0
681522,375000
256117,0
535450,250000
788936,242200
18507,96000
776887,0
647889,527000
383414,0
494593,0
664646,420000
558679,0
836495,0
789456,0
635328,0
748774,0
333257,1322000
826943,2900
830161,0
95330,0
192051,0
449657,0
579620,0
103533,400000
149477,0
520900,255000
826218,0
407717,600000
833113,0
550683,500000
771732,378000
748632,0
777263,0
627651,751300
202973,250000
514986,407500
336597,0
436497,200000
502448,0
661207,0
649777,0
829462,350000
719567,200000
788574,0
543873,1220000
750638,500000
731189,0
370375,553500
805252,0
502712,0
764718,442000
699385,300000
622408,0
686732,278000
788813,0
56670,0
763203,100000
474812,1200000
766835,0
652295,199000
584832,280000
591531,0
813318,0
229381,119500
570689,265000
495328,0
259577,0
777086,200000
